"X.1","X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM"
213,213,"Plot_213",2014,"Broadleaf Forest",40118,"Shaoyang",111.040579114651,27.3277729680302,15,2,17.4006567641854,0.507492804912287,0.470913978,667,14.9,1459,59,114.666666666667,265,346.666666666667,1.6606599848625,0.147121094981772,0.624867011170162,0.543185446702981,0.551927802848278,0.74232874834954,0.391806558163569,0.254017719025735,0.624384219627015,0.236796607143756,0.237177905142605,0.66116698034858,2.23197418283908,3.31387007376803,0.530411813975375,0.0682587695931158,19.071328617636,1.93669145522175,11.2656368178879,27.8048780487805,0.121951219512195
214,214,"Plot_214",2014,"Broadleaf Forest",80101,"Zhangjiajie",111.040967617311,29.5651349748063,27,2,39.9282887431911,0.563912877672051,0.649247312,201,16.9,1315,59.3333333333333,128.666666666667,283.333333333333,207.333333333333,2.72846819832232,-0.882269614540491,0.433930792225493,0.507783819909353,0.479278116981965,1.15540813693418,0.598122032290477,0.56639513979573,0.843504507971104,0.534752372478668,0.856585252737909,1.48189559195462,2.27979046895529,3.45270724031487,0.489542210932476,0.101895194937329,19.3015842228277,2.15015421674436,17.1935469369533,31.96,0.4
215,215,"Plot_215",2014,"Broadleaf Forest",80415,"Huaihua",111.041040263513,28.5548202500725,13,2,10.4364077378271,0.475980549586392,0.56991935483871,333,16.2,1441,59,116,282,287.333333333333,2.16997338337443,-0.246528482992244,-0.512643358707675,0.757216270875112,0.448329880981729,0.878099292981462,0.255698189035795,0.220389402391948,0.491903304838319,0.399429127860251,0.0940225258836072,1.37212554810613,2.25619239605643,2.71323957729398,0.425235133440514,0.0666731942030513,21.39850540106,2.02045330662227,12.0844144028439,29.4166666666667,0.333333333333333
216,216,"Plot_216",2014,"Broadleaf Forest",80101,"Zhangjiajie",111.041054087202,29.4213948642475,28,2,25.6859524634218,0.52667572734048,0.608387096774194,202,16.6,1348,57.6666666666667,124.333333333333,331,246.333333333333,0,0.0958511631270775,1.44865733140566,0,0,0,0,0,0,0,0,0,2.51314814814815,3.74592592592593,0.59,0.0888156702431478,17.6250158929608,1.5182011811778,10.3987823171093,25,0
217,217,"Plot_217",2014,"Broadleaf Forest",80101,"Zhangjiajie",111.04136653554,29.2766050490791,3,1,15.3950427435624,0.338337795710939,0.633790322580645,158,17,1349,57.3333333333333,123.666666666667,280,226.333333333333,0.559879773885105,-1.34289421363478,-1.25494206067463,0.196214676039632,0.0343815305775894,0.177368920233937,0.0370136959293594,0.000432238652172666,0.135364381265344,0.104811819353908,3.60072332310862e-17,0.460047937604611,3.11186922796739,2.81457694424043,0.417180157295559,0.057995063010713,21.4095674408634,2.39475579341243,21.1022676619778,30,0.918918918918919
218,218,"Plot_218",2014,"Broadleaf Forest",80415,"Changde",111.041722731147,28.6268756892845,19,2,27.8093545163763,0.497248391294305,0.595887096774193,307,16.8,1412,58,123.333333333333,288,256,1.57074057934238,-0.262171278114755,0.818964803252254,0.262135808082008,0.374593595900372,0.836338120882364,0.212131104934593,0.247988706481383,0.479373108011129,0.242140021040475,0.157689770873975,1.0672087596381,2.66799863440799,3.53532373936001,0.55,0.0821842812566236,18.4663031528584,1.72391718141607,12.9881504920833,26.1111111111111,0.222222222222222
219,219,"Plot_219",2014,"Broadleaf Forest",40118,"Yongzhou",111.078923556415,26.5004503489821,15,2,1.87950966855898,0.32948539651863,0.308037634408602,691,14.8,1505,51,112.666666666667,228,337.333333333333,1.00417018310402,0.162572822335021,1.04012525552075,0.139614546033552,0.44660394874321,0.284063783279452,0.10039983380786,0.0715841093581993,0.832599485148505,0.0170851150457546,7.40148683083438e-18,1.48029736616688e-17,2.58716324796,3.52059099332587,0.57780736977492,0.0859989962698464,17.4070781383521,1.83885320089438,10.5627463436672,25,0
220,220,"Plot_220",2014,"Broadleaf Forest",40118,"Yiyang",111.081545452877,28.230054978784,14,2,20.4039939374117,0.292961162593819,0.506908602150538,674,14.5,1508,58.6666666666667,119.666666666667,290.333333333333,340,0.0676940435539389,0.0850702593727283,1.4207481432624,0.0240462877888219,0.0317427869157552,0.0303439528112516,0.000672513803657644,0.0202597440029884,0.032819807466015,0.0214714296050871,0.0112617951319483,7.70217223333702e-17,2.52433615413397,3.73186978807827,0.588856940916399,0.0887991117894224,17.5708825573343,1.529294177263,10.5796273637401,25.0625,0
221,221,"Plot_221",2014,"Broadleaf Forest",80101,"Changde",111.085096593152,30.0339141545434,42,3,65.9758218111169,0.487071294399054,0.586129032258064,803,13.4,1374,55,106,287.666666666667,341,0.33370468508398,0.15547022175601,1.35596945943601,0.113956349888664,0.124448803460821,0.15467040591306,0.115932141448002,0.0901927934512326,0.163291608063247,0.0244056527129401,0.0528796877648786,1.95399252334028e-16,2.46262777777778,3.68741111111111,0.583813316398714,0.0857847354745709,17.8809079638658,1.5768056659825,10.1805142315672,25.17,0
222,222,"Plot_222",2014,"Broadleaf Forest",40118,"Shaoyang",111.120917017757,27.1110565692464,30,2,35.7602921932245,0.548224755470009,0.568548387096774,375,16.7,1372,57.3333333333333,124.333333333333,310.333333333333,281,1.43169819996885,0.327014010040317,0.559459369202955,0.361002462154904,0.612131112405817,0.402395446338692,0.36327381113877,0.32217850340218,0.537289653448159,0.422269845346466,0.203535959839008,0.361790916004545,1.85778937635416,3.33020185322076,0.510166454983923,0.0602186065664597,19.8970961883621,2.10438827632842,12.5281360759018,30.2083333333333,0.0625
