"X.1","X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM"
1165,1165,"Plot_01165",2003,"Broadleaf Forest",50412,149,-93.310158,35.112463,39,3,57.9059805597034,0.736199396599248,0.823333333,102,15.7,1212,55,152.666666666667,231,194.333333333333,1.14460882298757,0.3562596994795,0.463956316473304,0.611433981598039,0.211159831243147,0.53392520173978,0.137295036123682,0.343148688925539,0.263999952343242,0.0324793037940334,0.429655907832867,7.1348156141352e-16,1.97205882352941,2.82647058823529,0.484117647058824,0.0535373483379325,16.8446287756642,1.46920874114919,7.096770090386,23.1176470588235,0
1166,1166,"Plot_01166",2019,"Broadleaf Forest",50523,27,-93.309245,33.287828,66,4,72.1382561188898,0.754460375562319,0.803709677,96,17.1,1305,51,151.666666666667,156.333333333333,120.666666666667,1.96540141452381,0.00201152462781887,0.44935254931659,0.827069189950382,0.761996818972517,0.495434063934742,0.330979480076354,0.445052738172783,0.457905559246534,0.155522807976665,0.44804746468159,0.351536297448677,2.5,3.08060606060606,0.485151515151515,0.0677975367357947,17.5053086973428,1.29884368168737,8.25222855455074,24.2121212121212,0.0606060606060606
1167,1167,"Plot_01167",2020,"Broadleaf Forest",50412,51,-93.308768,34.731902,17,2,3.48826628735635,0.230283539215013,0.741370968,214,15.2,1356,49.3333333333333,142.666666666667,178,163.333333333333,1.77396676621008,0.896362747393382,-0.26719510596085,0.6045827411918,0.169609706433233,0.94088038599266,0.596696904471523,0.765952476401106,0.712785103272736,0.0321737452854617,0.152057993342761,2.96059473233375e-16,4.12666666666667,3.10166666666667,0.56,0.0514949774910956,23.8161725184868,1.41372318427937,5.23519786910198,19.6666666666667,0
1168,1168,"Plot_01168",2019,"Broadleaf Forest",50412,149,-93.308468,34.857513,65,4,31.4397442155019,0.460938993938986,0.764623656,196,15.3,1305,55.6666666666667,149,180,173.333333333333,2.09901117380413,0.812255196401668,-0.47368449179428,1.39547369990927,0.64357672577392,0.652343734288245,0.453392933915161,0.449663039044624,0.210101646514988,0.0706788742075191,0.707982017003895,6.88338275267597e-16,3.23533333333333,2.16466666666667,0.550666666666667,0.0550140179703929,21.7259275447489,1.5739265764577,6.23449860546718,20.6,0
1169,1169,"Plot_01169",2019,"Broadleaf Forest",50412,51,-93.306477,34.465333,60,4,26.5216027749363,0.709418547501301,0.755026882,176,15.6,1420,51,149,227,149,1.73077856597225,0.274732126431102,1.29558031190587,0.476024267104776,0.735661456277895,0.94625684534119,0.767659717726249,0.238934234098944,0.168968902478833,0.0453904479969256,0.388660230984097,7.93809462606987e-16,2.13677777777778,3.44577777777778,0.548,0.0796680661137009,16.7955452237028,1.48164519768967,6.95842105263158,20.9,0
1170,1170,"Plot_01170",2020,"Broadleaf Forest",50523,119,-93.305425,32.92992,22,2,13.5930069848827,0.242008880059715,0.795403226,76,17.3,1284,48.3333333333333,151.666666666667,243.666666666667,144.666666666667,1.40817487106711,0.316564671568162,-0.0787848684611041,0.48650250704792,0.7833087103413,0.796512496078443,0.113731041882166,0.15045770730284,0.265391408118276,0.0333576150350941,0.270325321498242,5.18104078158406e-16,3.03765432098765,2.45654320987654,0.531111111111111,0.065110703106733,18.1801257247453,1.40941983261126,6.12141116241899,23.6666666666667,0
1171,1171,"Plot_01171",2019,"Broadleaf Forest",50412,149,-93.303271,35.02603,48,3,44.2550219072401,0.478768255911608,0.79983871,141,15.4,1246,53.6666666666667,144.666666666667,204.333333333333,165.666666666667,1.69053796480167,-0.49100103947522,2.15757620631817,0.280133413131221,0.669647071661634,0.50841143714532,0.673036343746603,0.24013349216886,0.264158983730315,0.219915575615946,0.618685960413359,0.675343043208483,2.23761111111111,4.12811111111111,0.5785,0.130163250516369,16.1620394312452,1.38450759245293,9.78078974132692,20.425,0.125
1172,1172,"Plot_01172",2021,"Broadleaf Forest",50412,83,-93.301601,35.233989,91,5,52.6136466103119,1.02400044174195,0.731989247,441,14.8,1259,56,142,197.666666666667,212,1.55856140756499,0.298366925325645,-0.111748754739441,0.538752257801407,0.615055267619473,0.964600059589115,0.140269245435012,0.372073382298012,0.440153603289321,0.100941031322903,0.292961559492212,8.84913057862992e-16,3.14274509803922,2.60745098039216,0.53,0.0659407779308221,18.954553095069,1.4725445210611,7.17680863923835,25.1176470588235,0
1173,1173,"Plot_01173",2019,"Broadleaf Forest",50523,119,-93.298361,32.881704,63,4,77.2499293847875,0.849212669038033,0.794489247,81,17.3,1297,57,149.666666666667,203,142.333333333333,2.03820207794298,0.591843254960885,-0.136323418655974,1.27093005716242,0.545301884146011,0.743172635710863,0.247044418714479,0.422747958334774,0.733023474301797,0.0535782849330047,0.623227166066341,8.06372512622482e-16,3.26947368421053,2.88631578947368,0.529473684210526,0.057254903487628,20.0465197635785,1.71371948100609,6.70173173882797,22.2631578947368,0
1174,1174,"Plot_01174",2020,"Broadleaf Forest",50523,13,-93.29679,32.407204,80,5,78.1767938997402,0.716800062677452,0.785483871,88,17.7,1303,51,149,220,109.333333333333,1.41863644987781,0.313591823459783,0.318855366419372,0.483382409217778,0.668171235157747,0.740634706174981,0.221921849407466,0.380899222808664,0.331001962862413,0.110799754695926,0.335148230224861,5.72954382351197e-16,3.06460317460317,3.01460317460317,0.554285714285714,0.0688914943381593,20.2670762278424,1.39907061613695,8.67854512955569,26.7857142857143,0
1175,1175,"Plot_01175",2022,"Broadleaf Forest",50523,119,-93.296417,32.498177,18,2,89.9955420815891,0.817069353042821,0.792849462,54,17.7,1296,51,151.333333333333,301.666666666667,123,1.74360819064998,0.0576972300815988,0.365908279536918,0.512956625470257,0.573394871118524,0.470254027506423,0.364501432319272,0.769792466550666,0.209661519082664,0.187628268461869,0.487006791974793,0.448981524570737,2.19976850854084,2.72112314427161,0.497368421052632,0.0634434430397128,18.4066371277207,1.27696929315629,9.1928542737697,26.5263157894737,0.0789473684210526
1176,1176,"Plot_01176",2018,"Broadleaf Forest",50523,85,-93.290375,31.497265,31,3,85.334176291637,0.357964111517755,0.790913978,63,18.4,1364,52,150.333333333333,149.666666666667,94,2.12841870871839,-0.97527926979518,1.07526923406474,0.212146740367,0.892365861535825,0.707303096517658,0.448105777540052,0.514662073862806,0.373535532886435,0.447271200365734,0.455047624522041,1.20747048233339,2.13822222222222,3.15288888888889,0.540222222222222,0.0933600465755421,15.1754880447775,1.22897960197769,14.2056755928616,33.1111111111111,0.266666666666667
1177,1177,"Plot_01177",2023,"Broadleaf Forest",50523,19,-93.288247,34.069803,22,2,12.294807496488,0.487792595816159,0.786639785,77,16.4,1377,55,149.333333333333,166,141.666666666667,1.28754557648355,0.124819636516141,0.475116807660702,0.642757225140824,0.282619100013728,0.306960481836459,0.257688604225708,0.304479567212979,0.249943568532574,0.142488515683976,0.356099826624155,0.341844427209831,2.04169934640523,2.88993464052288,0.475294117647059,0.0593448348610341,16.4084272126029,1.42654577272168,8.00896736340761,22.7058823529412,0.0588235294117647
1178,1178,"Plot_01178",2021,"Broadleaf Forest",50523,81,-93.287602,32.151758,43,3,73.3215360876724,0.698891487064134,0.786075269,60,17.8,1304,51,151,202.333333333333,114,1.49359041405373,0.245727387070613,0.437283655145633,0.896523655258497,0.441569659684901,0.615305903220597,0.307445782207988,0.253982918708589,0.247397226859068,0.050236401430764,0.582483486498336,6.69834558190511e-16,2.56533333333333,2.74466666666667,0.531666666666667,0.0609565476622695,17.6162616578292,1.21852381949749,7.92061262663653,24.3666666666667,0
1179,1179,"Plot_01179",2022,"Broadleaf Forest",50523,27,-93.284941,33.056493,25,2,70.706965139343,0.706854851136584,0.795215054,73,17.2,1281,49.3333333333333,150,204.666666666667,154.666666666667,1.55296420161661,-0.201376315961901,0.808290830743954,0.430309082983761,0.417557198292412,0.592126329139083,0.439922918009049,0.25299218639362,0.266050552686391,0.253245152372435,0.507729737534438,0.63024405722922,1.97076923076923,3.00076923076923,0.496153846153846,0.0677716096426229,15.6335772163988,1.24327893311698,10.0256455787296,24.5384615384615,0.115384615384615
1180,1180,"Plot_01180",2023,"Broadleaf Forest",50523,99,-93.283595,33.492306,25,2,28.34174314876,0.720823111209555,0.786102151,111,16.9,1328,50.6666666666667,148.333333333333,119.333333333333,132.666666666667,1.67063114999086,-0.299494640833887,1.17911757434351,0.365464097838798,0.949596558650265,0.513262899258711,0.213242451450841,0.317246926860258,0.345189034128995,0.203240737350112,0.220949574000093,0.532048681918702,2.47761904761905,3.61142857142857,0.538095238095238,0.0796736726538619,17.4231591273189,1.12275949029558,10.4066560351578,29.1428571428571,0.0952380952380952
1181,1181,"Plot_01181",2021,"Broadleaf Forest",50523,115,-93.27909,31.14274,30,2,42.1172534726001,0.283021348098624,0.822822581,69,18.5,1410,51,155,237.333333333333,112,1.18067036910063,0.254308073608037,0.554369757608168,0.267044981823698,0.251349661940736,0.368932843764878,0.285235609700691,0.756660162512794,0.255967944867568,0.0523283113643761,0.125728102624052,3.42721020645157e-16,2.42099837650616,2.95600624286335,0.531304347826087,0.0656999710203696,20.3850691839739,1.18578100260658,7.97416875093467,30.2391304347826,0
1182,1182,"Plot_01182",2022,"Broadleaf Forest",50523,99,-93.275894,33.619737,103,5,110.549908672285,0.777981143822699,0.788252688,82,16.8,1333,53,149.666666666667,156,153.333333333333,1.56460580617679,0.25167383123194,-0.294501881258078,0.812748722343508,0.567480396917119,0.627399888875339,0.366770456359952,0.179330090368362,0.456930854290114,0.0656999407276834,0.524767651147638,9.53205768285313e-16,3.82228571428571,2.57657142857143,0.533714285714286,0.0646717097275381,18.8334157664197,1.12417417586288,7.37791390585569,20.0285714285714,0
1183,1183,"Plot_01183",2022,"Broadleaf Forest",50523,27,-93.273969,33.146351,12,2,25.4176947308679,0.392973630498086,0.800295699,75,17.2,1286,50,149.333333333333,185.333333333333,164,1.61696727896439,-2.70083796742891,1.70479956183946,0.079170109959066,0.719564415225393,0.454310814950742,0.426008080633358,0.437652067402419,0.227601289863442,0.398787974626779,0.216682640513435,1.07668976602953,1.9975,4.094,0.489,0.120362135646224,11.8195656000752,1.08321715629647,23.876224657222,34.375,0.775
1184,1184,"Plot_01184",2021,"Broadleaf Forest",50412,115,-93.272711,35.369158,48,3,48.1025343844042,0.505202272859747,0.799032258,229,15.3,1200,57.6666666666667,143.333333333333,173.333333333333,215,2.29267890272327,-0.922548605684093,1.33900327614067,0.440478221784668,0.602879402788094,0.771168916657766,0.756693836078198,0.854621135245402,0.374068584566224,0.47343545182287,0.303948429668064,1.30408626472896,2.52296296296296,3.75387205387205,0.555151515151515,0.105465317758871,17.2972344561259,1.32631618218358,15.1615838356333,29.4242424242424,0.303030303030303
1185,1185,"Plot_01185",2020,"Broadleaf Forest",50412,71,-93.272282,35.502128,67,4,41.386016637922,0.511152472768596,0.791612903,288,14.8,1209,52.6666666666667,139.666666666667,196.666666666667,189.333333333333,2.78712324875475,-1.43319985522051,1.69576489761086,0.482263560993875,0.735811091141664,0.978814293618397,1.30415418270271,0.663992109407786,0.428846581959361,0.542324203243769,0.41968006162602,1.48189559195462,2.20096296296296,3.69396296296296,0.546333333333333,0.140022748098758,15.3890695012799,1.30681171978223,14.3773091410247,27,0.4
1186,1186,"Plot_01186",2019,"Broadleaf Forest",50412,51,-93.268706,34.643519,80,5,48.1830003530535,0.866679604063051,0.76438172,211,15.3,1386,49,145.333333333333,218.333333333333,168.666666666667,2.1674711045219,-0.023345609927033,1.34610222091579,0.679660925234345,0.652042143777122,0.710936773359271,1.0921746562243,0.636589786224632,0.361004261216521,0.2258513802551,0.47690916093866,0.510294625328724,2.56,3.75772727272727,0.562727272727273,0.0937266738901775,18.0552225439234,1.49255224856786,9.23638610843176,22.1363636363636,0.0909090909090909
1187,1187,"Plot_01187",2021,"Broadleaf Forest",50523,11,-93.268528,30.498278,13,2,10.1829357929447,0.254276818124673,0.795913978,21,19.2,1464,49,150.333333333333,171,209.333333333333,1.54249738990952,0.355758863441909,0.334475869410055,0.716085786253256,0.348133805460133,0.724266837859758,0.275075408234722,0.327081705198647,0.533078658890068,0.0570543374860898,0.389067394536519,6.56040878187593e-16,2.50363636363636,2.84727272727273,0.512727272727273,0.0610437047009574,17.9779789461213,1.47831702184567,7.22371627000509,23.3636363636364,0
1188,1188,"Plot_01188",2019,"Broadleaf Forest",50523,11,-93.266878,30.45073,55,4,40.4356093371078,0.733714414709144,0.795241935,22,19.3,1461,51,149,206.333333333333,242.666666666667,1.64947291989621,0.316013702954885,0.278830942861607,0.852090854332507,0.375013201599891,0.635616971870597,0.286249985872306,0.408711392617366,0.41712382102537,0.0755687804154669,0.583902694436202,6.14323406959253e-16,2.94459259259259,2.83325925925926,0.548666666666667,0.0622482938529543,18.968064920833,1.34003190122503,7.61118122669977,26.2,0
1189,1189,"Plot_01189",2009,"Broadleaf Forest",50412,51,-93.261446,34.548064,86,5,81.5203416786024,0.402251605885929,0.749327957,214,15.4,1413,49,141.666666666667,186.333333333333,185,2.19163470842512,-1.10786617934689,2.20564896422165,0.228055190469968,0.535133338083847,0.748863980688037,0.881096128961237,0.505638647492726,0.349939424397897,0.46014849742469,0.663779689306461,1.1936092140413,2.17531746031746,4.09674603174603,0.565,0.151383688482308,15.2787128956995,1.33724454619927,12.6332636419211,21.6428571428571,0.261904761904762
1190,1190,"Plot_01190",2018,"Broadleaf Forest",50523,27,-93.261399,33.020523,53,4,112.64992924156,0.892130545057606,0.796263441,79,17.2,1287,49.6666666666667,150,197.333333333333,171,1.34407685178717,0.223648828167764,0.583058731905855,0.722140496423539,0.315503698608635,0.637209996862754,0.290191939355455,0.152598518450881,0.291983041572377,0.0451562961329698,0.51812353287163,6.63049861928913e-16,2.43444444444444,2.84111111111111,0.531111111111111,0.0617660273714542,17.1689604698243,1.23569858395905,7.90134440229344,24.3888888888889,0
1191,1191,"Plot_01191",2020,"Broadleaf Forest",50412,149,-93.260895,35.073674,60,4,38.5983384299281,0.419184867250497,0.811290323,99,15.7,1218,54.6666666666667,148,231.333333333333,191.666666666667,2.19386530896915,0.185824199238741,-0.309181886051538,0.815355913440762,0.928136602927892,0.910706379444791,0.329202201924576,0.514680274411361,0.507953061264988,0.132458574415263,0.722430629595813,6.54238568082682e-16,2.20308201058201,2.10399470899471,0.479285714285714,0.068340229373601,18.7304436528937,1.6167445548836,7.31402595445123,30.1428571428571,0
1192,1192,"Plot_01192",2020,"Broadleaf Forest",50412,51,-93.257154,34.508774,40,3,20.580699858678,0.660364785909039,0.758682796,149,15.6,1410,53,148.333333333333,280.666666666667,160.666666666667,1.79250121314775,0.697383312391685,0.367932253703982,0.198496605588092,0.901942492817082,0.204305455244121,0.90596698681268,0.811326467709705,0.48757323531534,0.0994579428746239,0.306548914579006,5.77315972805081e-16,2.308,2.528,0.562,0.0635328617227702,20.5111513754165,1.63521787797069,7.07870383184291,23.4,0
1193,1193,"Plot_01193",2020,"Broadleaf Forest",50412,51,-93.252315,34.427904,55,4,58.1273925624103,0.753071360837771,0.757930108,170,15.7,1423,51.6666666666667,144.666666666667,217.333333333333,136,2.41591723933408,-0.340844206063993,0.559885708237276,0.787695114361319,0.817365276857746,0.888115547344902,0.599040825449569,0.754446429837852,0.258206868826563,0.398878946047785,0.559849884580165,1.00464254361593,2.85906565656566,3.19974747474747,0.534318181818182,0.0775467895204075,17.9954943549337,1.35437039280733,11.9366488360491,25.6818181818182,0.204545454545455
1194,1194,"Plot_01194",2019,"Broadleaf Forest",50523,119,-93.248,32.491379,79,5,98.803819135539,0.634578845650953,0.78688172,59,17.7,1307,51.6666666666667,150.333333333333,194.333333333333,106.333333333333,1.82975136506478,0.0646566856729946,0.200092258786127,0.738065973550647,0.866094600449818,0.743377797679332,0.30222094904334,0.429441386077742,0.318749112087958,0.116314288120009,0.410091098372364,0.212644456753692,2.68107142857143,2.73857142857143,0.507142857142857,0.0687297235500159,17.9653614856261,1.32195844261557,8.01796139502532,25.9285714285714,0.0357142857142857
1195,1195,"Plot_01195",2018,"Broadleaf Forest",50523,81,-93.243549,32.055645,70,4,74.0640120536151,0.70040806410389,0.791935484,62,17.8,1318,51.3333333333333,148.333333333333,170,97.3333333333333,1.84993044399519,0.273029659129066,-0.071862293943458,1.10820016460457,0.479330052848412,0.670190592403502,0.43775905827421,0.400911601770374,0.398924278291329,0.0791486949381857,0.485476822495378,8.00285763583967e-16,3.47,2.78208333333333,0.531666666666667,0.063732552733864,19.0332378039158,1.26604198587152,6.62019914520955,23.8958333333333,0
1196,1196,"Plot_01196",2021,"Broadleaf Forest",50523,13,-93.243111,32.276702,70,4,66.0895510702712,0.746840277756986,0.787473118,62,17.8,1312,51,149.666666666667,147,117.666666666667,2.06440436251301,-0.381888109168739,0.829152676530695,0.522097144793932,0.672657744499539,0.771474196460593,0.554335766384879,0.350726448207202,0.293143909803553,0.317319559242524,0.625417225873096,0.803789522263352,2.13105413105413,3.05873219373219,0.513076923076923,0.0783449045936286,15.307843320771,1.38955813017066,11.0009327089885,25.6538461538462,0.153846153846154
1197,1197,"Plot_01197",2022,"Broadleaf Forest",50523,19,-93.241487,33.843696,20,2,30.0942670866134,0.640976209152457,0.792446237,66,16.7,1344,52,150.666666666667,220.333333333333,136,1.89614351563086,0.587383241889439,0.615753212493393,0.501813348513053,0.783683744874494,0.743241740340717,0.336869540722959,0.625977170951769,0.674084342483255,0.103417126083874,0.714404946642693,5.6843418860808e-16,2.462,3.3256,0.5568,0.0661358269442934,20.7614394383733,1.93973591410141,7.12700379609978,29.08,0
1198,1198,"Plot_01198",2012,"Broadleaf Forest",50523,81,-93.241213,32.099389,65,4,104.983286166697,0.550678002741248,0.791021505,78,17.7,1319,54.6666666666667,151.666666666667,134,120,2.5681066344055,0.573476311549197,0.807167801949075,0.617553508675022,0.682882281123895,1.01117210579168,0.528654792683892,1.19271743843644,0.942737698094172,0.256928221294122,0.510170083786733,0.590679046538033,2.13392857142857,3.39392857142857,0.548214285714286,0.0610577094986134,20.5697496145499,1.96792182036167,8.75805415128048,23.8571428571429,0.107142857142857
1199,1199,"Plot_01199",2016,"Broadleaf Forest",50523,119,-93.241027,32.451952,32,3,20.1919844563985,0.56122577222239,0.786209677,81,17.7,1315,51.3333333333333,149.666666666667,224.666666666667,125.666666666667,1.44831274562992,0.18489892806994,0.169495063550979,0.66194315333132,0.667917952495174,0.697606708858785,0.184766504005521,0.348570730628667,0.313132313065203,0.0816690669156463,0.389067394536519,8.02388458706363e-16,2.58090909090909,2.59818181818182,0.510909090909091,0.0662110602880406,18.1790911390545,1.30891001806105,7.60143421852035,26.0909090909091,0
1200,1200,"Plot_01200",2022,"Broadleaf Forest",50412,105,-93.240029,34.877383,77,5,68.8144148001078,0.719227240718474,0.750672043,196,15.3,1300,51,140.333333333333,150.333333333333,180.666666666667,2.55516132744511,-1.16753862214705,1.82270862494084,0.405258967706371,0.630882250153693,0.854088970794971,1.15767819407448,0.649088092253316,0.402998835699842,0.499033660830349,0.602670995328794,1.26011529928114,2.28812698412698,3.83384126984127,0.554,0.14284292561849,15.7078410680617,1.30938710074515,13.6288635645361,24.2571428571429,0.285714285714286
1201,1201,"Plot_01201",2021,"Broadleaf Forest",50412,59,-93.236979,34.360553,75,5,19.4907354523607,0.494543556121753,0.742822581,260,15.5,1456,51,139.666666666667,174.666666666667,169.333333333333,1.98932465416269,-0.0720408118077222,1.10034582173172,0.424821967391999,0.501129866827145,0.652855778035724,1.00725798546925,0.488477193128567,0.528377955578307,0.323599640268252,0.398040243797921,0.756069179568681,2.62828924162257,3.56636684303351,0.57,0.0879668177341936,17.5349368091928,1.68890202255698,9.44901240662694,23.9523809523809,0.142857142857143
1202,1202,"Plot_01202",2021,"Broadleaf Forest",50523,19,-93.232847,33.885498,68,4,132.904961880246,0.556441659836937,0.78922043,63,16.6,1352,51,149,253.333333333333,137.666666666667,1.03187980000354,0.521744304378037,0.789179204295841,0.351938282754944,0.413905448987253,0.25114948513892,0.332266626857191,0.434836000739483,0.363639177970839,0.119555230574741,0.211513194892007,4.70212104547125e-16,2.95444444444444,3.19385620915033,0.624117647058824,0.0673167737617247,20.3709177001643,1.57885120592027,7.16403814280304,29.3529411764706,0
1203,1203,"Plot_01203",2020,"Broadleaf Forest",50523,69,-93.232321,31.842581,71,5,23.6331235828788,0.485737866963153,0.840456989,40,18.2,1324,59.3333333333333,159,272.666666666667,151.333333333333,1.44761732931182,0.3713799908778,0.405173060863594,0.504147975614224,0.566895455393441,0.597993947948688,0.24723394145393,0.434209298420851,0.570990565970207,0.0931640124978744,0.297909537977654,5.70971841235795e-16,2.48380952380952,2.7352380952381,0.552857142857143,0.0645592638250247,18.4042139894923,1.58750809348143,6.93102905282013,27.7142857142857,0
1204,1204,"Plot_01204",2018,"Broadleaf Forest",50523,69,-93.231281,31.667387,35,3,13.4172459439198,0.211647026125623,0.792849462,60,18.2,1354,51.3333333333333,148.333333333333,168.666666666667,85,0.993192679798935,0.0231432895006925,0.86962753301085,0.265260677697902,0.202959929608306,0.588050241245413,0.235422614139243,0.119237931677,0.301920018394595,0.0507939679249016,0.456173980028283,4.44089209850063e-16,2.0775,2.855,0.5475,0.0725581204995596,16.9779205446687,1.24312385988775,8.70890610559312,30,0
1205,1205,"Plot_01205",2016,"Broadleaf Forest",50523,115,-93.231007,31.32371,36,3,99.9446626936269,0.786245888689045,0.788575269,129,18.3,1408,51.3333333333333,154.666666666667,153.333333333333,89.3333333333333,1.78067678353678,-0.0546105203064125,-0.518199528823219,0.546528488386708,0.958531835607689,0.445563905905419,0.355202299664993,0.608036441771304,0.488286997177118,0.176329701254867,0.316712506844094,0.300406185088324,3.12128205128205,2.37666666666667,0.47025641025641,0.0738974572045617,18.8607787315295,1.36987760536208,8.13293611329679,25.8205128205128,0.0512820512820513
1206,1206,"Plot_01206",2019,"Broadleaf Forest",50523,69,-93.228976,31.535021,67,4,79.2501477085676,0.368270898923745,0.794032258,54,18.5,1363,50.6666666666667,149.333333333333,212.666666666667,133.333333333333,1.86757891861915,-0.277596887600957,0.790391474511476,0.525070696806963,0.477948428221325,0.62694352956901,0.464396279872322,0.39520697814668,0.406538230087134,0.30983006170261,0.599813537753452,0.774491280397273,2.13411764705882,3.07882352941176,0.506470588235294,0.0714895458016975,16.1919476795881,1.29137367491539,10.6327480894199,25.7352941176471,0.147058823529412
1207,1207,"Plot_01207",2022,"Broadleaf Forest",50412,115,-93.228327,35.414726,25,2,49.7411014501833,0.555527521171146,0.80655914,166,15.2,1196,56.3333333333333,142.666666666667,232,213.666666666667,1.86425749170289,0.169204427251973,0.609611380281887,0.671559630610473,0.583948175289689,0.792516153105039,0.500234285764607,0.546534209065923,0.410624410779658,0.171133927730379,0.312534422303114,0.640958301018433,2.16816993464052,3.11581699346405,0.506470588235294,0.0664846246418678,18.4031356848181,1.61644400310055,8.22402634784158,24.1764705882353,0.117647058823529
1208,1208,"Plot_01208",2022,"Broadleaf Forest",50523,27,-93.227583,33.233212,53,4,73.5181859996809,0.804007465389936,0.807204301,87,17.1,1300,52.3333333333333,151,163,132,1.58341715989887,0.24632529293184,0.324146023408598,0.816444229237188,0.514021935277737,0.732275795957561,0.259957481519054,0.27784988429868,0.295939801403392,0.0648203614974291,0.465314706282158,7.31299079263962e-16,2.80747987117552,2.79281803542673,0.537391304347826,0.0633043382906324,17.8954627878492,1.31838520514114,7.89469542776505,24.695652173913,0
1209,1209,"Plot_01209",2017,"Broadleaf Forest",50523,69,-93.226193,31.488193,75,5,74.9753528874023,0.874426539740155,0.792580645,63,18.5,1372,52,150,162,106,2.45878739813363,0.226884296222796,-0.326746791038368,1.27751192255625,0.759462631512958,0.910649429448161,0.409708705198434,0.55006585477736,0.38147110412582,0.26406565111452,0.789228339149279,0.640958301018433,3.48306100217865,2.68289760348584,0.518235294117647,0.0538129755980937,18.4981941097583,1.49253761941025,9.48734160061117,19.0588235294118,0.117647058823529
1210,1210,"Plot_01210",2005,"Broadleaf Forest",50523,115,-93.225307,31.144275,62,4,21.6562337169239,0.916985847908054,0.817580645,87,18.5,1418,53,154.333333333333,181.333333333333,100,2.60733641364578,-0.551495281998122,0.887767674806366,0.853043855868252,1.14374992306943,0.783237287810469,0.706473443085169,0.620888236936779,0.483743690165224,0.451728569205487,0.533892509959027,1.0672087596381,2.9441975308642,3.56975308641975,0.544444444444444,0.0849147240871166,17.1643778979203,1.2983608490161,11.2487766105793,28.1111111111111,0.222222222222222
1211,1211,"Plot_01211",2022,"Broadleaf Forest",50523,99,-93.224168,33.798625,70,4,16.4169850530893,0.792653693512274,0.797204301,50,16.8,1336,54,149.666666666667,220,126.666666666667,2.80488667299032,-0.129477312363188,0.148041959146198,0.916364228755499,1.24718897306557,0.693163354025289,0.531917419492975,0.464728463126646,0.703855316104767,0.0922778257332846,1.08576947312517,0.918530325591704,2.93574074074074,2.70781144781145,0.561818181818182,0.0756788115878968,19.1925181364061,1.609870941852,7.02581039828989,33.3636363636364,0.181818181818182
1212,1212,"Plot_01212",2018,"Broadleaf Forest",50523,11,-93.224155,30.495542,16,2,51.6135356427799,0.63276775781119,0.804489247,31,19.2,1474,52,150.333333333333,143,194.333333333333,2.70360160953937,-1.08439917663259,0.58584333012024,0.759946893597588,0.872060411250278,0.516644140522756,0.896826898379541,0.940073532279414,0.418703993600878,0.54645353859353,0.364939184022626,1.32656669201666,2.6266866798531,3.04245465760894,0.5025,0.10186223474189,16.7667962551689,1.1467398341974,14.8656787368063,29,0.3125
1213,1213,"Plot_01213",2018,"Broadleaf Forest",50523,11,-93.224124,30.793528,46,3,142.210192413464,0.690623142872047,0.818629032,41,18.9,1475,52.3333333333333,151,116.333333333333,170.333333333333,2.84924707434475,-1.08667586090178,1.16544218910882,0.955294415849519,0.877333358564125,0.643664566127282,1.49533458405196,0.647244252617386,0.359672870322944,0.538802078210206,0.319274317343416,1.18222679899258,2.32181600955795,3.3326403823178,0.515161290322581,0.11916294355306,15.6246409631075,1.17513794323802,13.6736477248234,26.6612903225806,0.258064516129032
1214,1214,"Plot_01214",2018,"Broadleaf Forest",50523,81,-93.224123,32.213492,25,2,20.4126528181541,0.744716255627083,0.788091398,58,17.8,1310,50.6666666666667,150.666666666667,136,90.6666666666667,1.87638475966512,-0.135255229684867,0.217052755429752,0.617612683863705,1.10795869820904,0.403234451139712,0.32955128449129,0.373313325959849,0.428096200892351,0.090199149299491,0.487711934203078,0.32397408774728,2.75384001846973,2.62012599712401,0.531111111111111,0.0758550621551884,16.2912013696201,1.44433029219787,7.7830219010854,28.5555555555556,0.0555555555555556
1215,1215,"Plot_01215",2013,"Broadleaf Forest",50523,99,-93.223258,33.750822,60,4,84.1846535583195,0.674089749974041,0.797392473,82,16.7,1342,53.6666666666667,149.666666666667,217.333333333333,147.333333333333,1.96907873856804,0.0142859341381532,1.09103094169694,0.675208997776478,0.799460367587602,0.857567482864621,0.617630460889688,0.464432441635313,0.187265301893892,0.14338712695804,0.576438029308467,0.267904678297581,2.58863636363636,3.51636363636364,0.549090909090909,0.0854622363674103,17.784190837499,1.38278752723444,9.33880137099019,23.2272727272727,0.0454545454545455
