"","MAT","MAP","MAT_bin","MAP_bin","MAT_MAP_bin"
"4429",19.4,1366,"3","2","MAT3_MAP2"
"4430",17.7,1223,"2","1","MAT2_MAP1"
"4431",19.3,1340,"3","2","MAT3_MAP2"
"4432",16.9,1311,"2","2","MAT2_MAP2"
"4433",17.8,1248,"2","1","MAT2_MAP1"
"4434",17.7,1233,"2","1","MAT2_MAP1"
"4435",18,1233,"2","1","MAT2_MAP1"
"4436",17.8,1227,"2","1","MAT2_MAP1"
"4437",18.5,1290,"3","2","MAT3_MAP2"
"4438",15.6,1343,"1","2","MAT1_MAP2"
"4439",19.4,1362,"3","2","MAT3_MAP2"
"4440",18.9,1310,"3","2","MAT3_MAP2"
"4441",18.8,1304,"3","2","MAT3_MAP2"
"4442",15.9,1320,"2","2","MAT2_MAP2"
"4443",16.3,1315,"2","2","MAT2_MAP2"
"4444",17.8,1215,"2","1","MAT2_MAP1"
"4445",20,1495,"3","3","MAT3_MAP3"
"4446",19.2,1475,"3","3","MAT3_MAP3"
"4447",16.5,1319,"2","2","MAT2_MAP2"
"4448",18.1,1263,"3","2","MAT3_MAP2"
"4449",17.8,1236,"2","1","MAT2_MAP1"
"4450",16.4,1313,"2","2","MAT2_MAP2"
"4451",18,1261,"2","2","MAT2_MAP2"
"4452",18.9,1312,"3","2","MAT3_MAP2"
"4453",17.2,1285,"2","2","MAT2_MAP2"
"4454",19.5,1478,"3","3","MAT3_MAP3"
"4455",19.2,1427,"3","3","MAT3_MAP3"
"4456",17.9,1229,"2","1","MAT2_MAP1"
"4457",19.4,1385,"3","2","MAT3_MAP2"
"4458",18.6,1296,"3","2","MAT3_MAP2"
"4459",18.5,1283,"3","2","MAT3_MAP2"
"4460",18,1252,"2","1","MAT2_MAP1"
"4461",17.7,1229,"2","1","MAT2_MAP1"
"4462",17.5,1244,"2","1","MAT2_MAP1"
"4463",19.5,1500,"3","3","MAT3_MAP3"
"4464",19.5,1374,"3","2","MAT3_MAP2"
"4465",16.3,1310,"2","2","MAT2_MAP2"
"4466",19.2,1335,"3","2","MAT3_MAP2"
"4467",16.2,1308,"2","2","MAT2_MAP2"
"4468",15.7,1327,"1","2","MAT1_MAP2"
"4469",16.5,1322,"2","2","MAT2_MAP2"
"4470",17.6,1240,"2","1","MAT2_MAP1"
"4471",18.1,1225,"3","1","MAT3_MAP1"
"4472",19.2,1435,"3","3","MAT3_MAP3"
"4473",16.4,1307,"2","2","MAT2_MAP2"
"4474",19,1308,"3","2","MAT3_MAP2"
"4475",17.8,1222,"2","1","MAT2_MAP1"
"4476",19.2,1334,"3","2","MAT3_MAP2"
"4477",19.9,1508,"3","3","MAT3_MAP3"
"4478",15,1372,"1","2","MAT1_MAP2"
"4479",19.2,1333,"3","2","MAT3_MAP2"
"4480",19.8,1512,"3","3","MAT3_MAP3"
"4481",18.1,1220,"3","1","MAT3_MAP1"
"4482",16,1297,"2","2","MAT2_MAP2"
"4483",19.8,1514,"3","3","MAT3_MAP3"
"4484",20,1501,"3","3","MAT3_MAP3"
"4485",17,1309,"2","2","MAT2_MAP2"
"4486",16,1300,"2","2","MAT2_MAP2"
"4487",17.6,1235,"2","1","MAT2_MAP1"
"4488",17.9,1235,"2","1","MAT2_MAP1"
"4489",17.9,1225,"2","1","MAT2_MAP1"
"4490",16.3,1314,"2","2","MAT2_MAP2"
"4491",16,1305,"2","2","MAT2_MAP2"
"4492",18.8,1299,"3","2","MAT3_MAP2"
"4493",18.3,1264,"3","2","MAT3_MAP2"
"4494",16.8,1300,"2","2","MAT2_MAP2"
"4495",19.1,1314,"3","2","MAT3_MAP2"
"4496",19.1,1313,"3","2","MAT3_MAP2"
"4497",17,1301,"2","2","MAT2_MAP2"
"4498",17.3,1272,"2","2","MAT2_MAP2"
"4499",18.2,1260,"3","2","MAT3_MAP2"
"4500",15.5,1330,"1","2","MAT1_MAP2"
"4501",19.4,1454,"3","3","MAT3_MAP3"
"4502",15.9,1305,"2","2","MAT2_MAP2"
"4503",17.7,1245,"2","1","MAT2_MAP1"
"4504",18.1,1256,"3","2","MAT3_MAP2"
"4505",17.7,1237,"2","1","MAT2_MAP1"
"4506",19.5,1504,"3","3","MAT3_MAP3"
"4507",19.4,1352,"3","2","MAT3_MAP2"
"4508",18.4,1266,"3","2","MAT3_MAP2"
"4509",16.5,1331,"2","2","MAT2_MAP2"
"4510",17.1,1281,"2","2","MAT2_MAP2"
"4511",19.2,1442,"3","3","MAT3_MAP3"
"4512",17.3,1269,"2","2","MAT2_MAP2"
"4513",18.6,1283,"3","2","MAT3_MAP2"
"4514",17.7,1235,"2","1","MAT2_MAP1"
"4515",17.7,1242,"2","1","MAT2_MAP1"
"4516",17.6,1232,"2","1","MAT2_MAP1"
"4517",19.8,1513,"3","3","MAT3_MAP3"
"4518",18.9,1293,"3","2","MAT3_MAP2"
"4519",16.3,1289,"2","2","MAT2_MAP2"
"4520",16.2,1290,"2","2","MAT2_MAP2"
"4521",18.8,1288,"3","2","MAT3_MAP2"
"4522",19,1298,"3","2","MAT3_MAP2"
"4523",19.3,1324,"3","2","MAT3_MAP2"
"4524",16.6,1301,"2","2","MAT2_MAP2"
"4525",19.4,1442,"3","3","MAT3_MAP3"
"4526",18.2,1234,"3","1","MAT3_MAP1"
"4527",15.2,1386,"1","2","MAT1_MAP2"
"4528",19.2,1421,"3","3","MAT3_MAP3"
"4529",16.8,1293,"2","2","MAT2_MAP2"
"4530",17.7,1234,"2","1","MAT2_MAP1"
"4531",19,1297,"3","2","MAT3_MAP2"
"4532",18.2,1238,"3","1","MAT3_MAP1"
"4533",19.1,1307,"3","2","MAT3_MAP2"
"4534",18.6,1274,"3","2","MAT3_MAP2"
"4535",19.4,1482,"3","3","MAT3_MAP3"
"4536",18.8,1289,"3","2","MAT3_MAP2"
"4537",14.8,1432,"1","3","MAT1_MAP3"
"4538",18.3,1247,"3","1","MAT3_MAP1"
"4539",16.2,1280,"2","2","MAT2_MAP2"
"4540",16.5,1291,"2","2","MAT2_MAP2"
"4541",17.8,1226,"2","1","MAT2_MAP1"
"4542",19,1304,"3","2","MAT3_MAP2"
"4543",16.5,1284,"2","2","MAT2_MAP2"
"4544",18.4,1263,"3","2","MAT3_MAP2"
"4545",15,1383,"1","2","MAT1_MAP2"
"4546",19.2,1317,"3","2","MAT3_MAP2"
"4547",16.4,1336,"2","2","MAT2_MAP2"
"4548",15.1,1388,"1","2","MAT1_MAP2"
"4549",19.1,1308,"3","2","MAT3_MAP2"
"4550",18.3,1235,"3","1","MAT3_MAP1"
"4551",16.7,1295,"2","2","MAT2_MAP2"
"4552",17,1288,"2","2","MAT2_MAP2"
"4553",18.6,1266,"3","2","MAT3_MAP2"
"4554",16.4,1300,"2","2","MAT2_MAP2"
"4555",19.1,1291,"3","2","MAT3_MAP2"
"4556",19.2,1418,"3","3","MAT3_MAP3"
"4557",19.4,1460,"3","3","MAT3_MAP3"
"4558",19.2,1314,"3","2","MAT3_MAP2"
"4559",16.9,1294,"2","2","MAT2_MAP2"
"4560",17.3,1258,"2","2","MAT2_MAP2"
"4561",16.4,1303,"2","2","MAT2_MAP2"
"4562",17.6,1233,"2","1","MAT2_MAP1"
"4563",18.9,1277,"3","2","MAT3_MAP2"
"4564",19,1286,"3","2","MAT3_MAP2"
"4565",17.2,1271,"2","2","MAT2_MAP2"
"4566",18.9,1279,"3","2","MAT3_MAP2"
"4567",19.1,1297,"3","2","MAT3_MAP2"
"4568",18.4,1236,"3","1","MAT3_MAP1"
"4569",19.4,1355,"3","2","MAT3_MAP2"
"4570",17.4,1249,"2","1","MAT2_MAP1"
"4571",14.8,1444,"1","3","MAT1_MAP3"
"4572",17.4,1251,"2","1","MAT2_MAP1"
"4573",19.2,1400,"3","2","MAT3_MAP2"
"4574",16.5,1295,"2","2","MAT2_MAP2"
"4575",16.3,1287,"2","2","MAT2_MAP2"
"4576",19.4,1435,"3","3","MAT3_MAP3"
"4577",16.4,1291,"2","2","MAT2_MAP2"
"4578",18,1212,"2","1","MAT2_MAP1"
"4579",14.7,1451,"1","3","MAT1_MAP3"
"4580",17.9,1212,"2","1","MAT2_MAP1"
"4581",18.5,1234,"3","1","MAT3_MAP1"
"4582",17.6,1223,"2","1","MAT2_MAP1"
"4583",18.4,1231,"3","1","MAT3_MAP1"
"4584",18.8,1265,"3","2","MAT3_MAP2"
"4585",19.3,1413,"3","2","MAT3_MAP2"
"4586",19.8,1506,"3","3","MAT3_MAP3"
"4587",19,1275,"3","2","MAT3_MAP2"
"4588",17.8,1212,"2","1","MAT2_MAP1"
"4589",19.7,1510,"3","3","MAT3_MAP3"
"4590",16.5,1292,"2","2","MAT2_MAP2"
"4591",17.2,1273,"2","2","MAT2_MAP2"
"4592",19.2,1375,"3","2","MAT3_MAP2"
"4593",16.3,1297,"2","2","MAT2_MAP2"
"4594",16.9,1280,"2","2","MAT2_MAP2"
"4595",16.6,1286,"2","2","MAT2_MAP2"
"4596",16.2,1291,"2","2","MAT2_MAP2"
"4597",18.7,1256,"3","2","MAT3_MAP2"
"4598",17.4,1246,"2","1","MAT2_MAP1"
"4599",19.3,1418,"3","3","MAT3_MAP3"
"4600",17.5,1228,"2","1","MAT2_MAP1"
"4601",19.3,1389,"3","2","MAT3_MAP2"
"4602",18.2,1221,"3","1","MAT3_MAP1"
"4603",19.3,1401,"3","2","MAT3_MAP2"
"4604",19.2,1303,"3","2","MAT3_MAP2"
"4605",14.9,1454,"1","3","MAT1_MAP3"
"4606",16.7,1286,"2","2","MAT2_MAP2"
"4607",14.9,1449,"1","3","MAT1_MAP3"
"4608",17.4,1241,"2","1","MAT2_MAP1"
"4609",19.8,1504,"3","3","MAT3_MAP3"
"4610",16.4,1280,"2","2","MAT2_MAP2"
"4611",19.7,1504,"3","3","MAT3_MAP3"
"4612",19.3,1391,"3","2","MAT3_MAP2"
"4613",16.4,1271,"2","2","MAT2_MAP2"
"4614",16.4,1290,"2","2","MAT2_MAP2"
"4615",18.9,1264,"3","2","MAT3_MAP2"
"4616",18.7,1234,"3","1","MAT3_MAP1"
"4617",18.4,1218,"3","1","MAT3_MAP1"
"4618",16.7,1275,"2","2","MAT2_MAP2"
"4619",14.7,1481,"1","3","MAT1_MAP3"
"4620",17.8,1201,"2","1","MAT2_MAP1"
"4621",14,1559,"1","3","MAT1_MAP3"
"4622",18.7,1242,"3","1","MAT3_MAP1"
"4623",17.8,1204,"2","1","MAT2_MAP1"
"4624",16.4,1269,"2","2","MAT2_MAP2"
"4625",18.4,1222,"3","1","MAT3_MAP1"
"4626",14.8,1470,"1","3","MAT1_MAP3"
"4627",16.5,1287,"2","2","MAT2_MAP2"
"4628",19.3,1405,"3","2","MAT3_MAP2"
"4629",14.8,1465,"1","3","MAT1_MAP3"
"4630",14.8,1450,"1","3","MAT1_MAP3"
"4631",16.1,1273,"2","2","MAT2_MAP2"
"4632",19.3,1321,"3","2","MAT3_MAP2"
"4633",16.6,1282,"2","2","MAT2_MAP2"
"4634",17.7,1201,"2","1","MAT2_MAP1"
"4635",17.7,1210,"2","1","MAT2_MAP1"
"4636",19.3,1359,"3","2","MAT3_MAP2"
"4637",17.7,1199,"2","1","MAT2_MAP1"
"4638",14.7,1479,"1","3","MAT1_MAP3"
"4639",16,1283,"2","2","MAT2_MAP2"
"4640",19.4,1394,"3","2","MAT3_MAP2"
"4641",14.9,1437,"1","3","MAT1_MAP3"
"4642",14.3,1547,"1","3","MAT1_MAP3"
"4643",19.4,1392,"3","2","MAT3_MAP2"
"4644",14.7,1484,"1","3","MAT1_MAP3"
"4645",16.4,1256,"2","2","MAT2_MAP2"
"4646",16.1,1275,"2","2","MAT2_MAP2"
"4647",18.5,1216,"3","1","MAT3_MAP1"
"4648",18.6,1214,"3","1","MAT3_MAP1"
"4649",16.1,1281,"2","2","MAT2_MAP2"
"4650",18,1186,"2","1","MAT2_MAP1"
"4651",14.7,1498,"1","3","MAT1_MAP3"
"4652",18.6,1215,"3","1","MAT3_MAP1"
"4653",14.8,1469,"1","3","MAT1_MAP3"
"4654",18.9,1233,"3","1","MAT3_MAP1"
"4655",18.1,1205,"3","1","MAT3_MAP1"
"4656",19.3,1365,"3","2","MAT3_MAP2"
"4657",15.8,1307,"1","2","MAT1_MAP2"
"4658",19.7,1485,"3","3","MAT3_MAP3"
"4659",15,1421,"1","3","MAT1_MAP3"
"4660",19.1,1269,"3","2","MAT3_MAP2"
"4661",16.8,1266,"2","2","MAT2_MAP2"
"4662",19.3,1356,"3","2","MAT3_MAP2"
"4663",14.9,1428,"1","3","MAT1_MAP3"
"4664",13.9,1591,"1","3","MAT1_MAP3"
"4665",16.5,1293,"2","2","MAT2_MAP2"
"4666",14.2,1560,"1","3","MAT1_MAP3"
"4667",19.7,1484,"3","3","MAT3_MAP3"
"4668",17.2,1245,"2","1","MAT2_MAP1"
"4669",19.1,1282,"3","2","MAT3_MAP2"
"4670",19.5,1465,"3","3","MAT3_MAP3"
"4671",18.8,1219,"3","1","MAT3_MAP1"
"4672",19.3,1435,"3","3","MAT3_MAP3"
"4673",16.7,1249,"2","1","MAT2_MAP1"
"4674",16.5,1252,"2","1","MAT2_MAP1"
"4675",17.8,1187,"2","1","MAT2_MAP1"
"4676",19.3,1377,"3","2","MAT3_MAP2"
"4677",17.7,1194,"2","1","MAT2_MAP1"
"4678",19.3,1388,"3","2","MAT3_MAP2"
"4679",15.3,1383,"1","2","MAT1_MAP2"
"4680",19.3,1366,"3","2","MAT3_MAP2"
"4681",17.9,1184,"2","1","MAT2_MAP1"
"4682",19.3,1376,"3","2","MAT3_MAP2"
"4683",17.9,1185,"2","1","MAT2_MAP1"
"4684",13.8,1599,"1","3","MAT1_MAP3"
"4685",14.7,1496,"1","3","MAT1_MAP3"
"4686",14.7,1504,"1","3","MAT1_MAP3"
"4687",14.8,1453,"1","3","MAT1_MAP3"
"4688",19.2,1336,"3","2","MAT3_MAP2"
"4689",19.1,1284,"3","2","MAT3_MAP2"
"4690",18.8,1218,"3","1","MAT3_MAP1"
"4691",15,1429,"1","3","MAT1_MAP3"
"4692",17.8,1186,"2","1","MAT2_MAP1"
"4693",18.5,1207,"3","1","MAT3_MAP1"
"4694",15.7,1318,"1","2","MAT1_MAP2"
"4695",16.6,1253,"2","2","MAT2_MAP2"
"4696",14.3,1562,"1","3","MAT1_MAP3"
"4697",14.6,1490,"1","3","MAT1_MAP3"
"4698",18.4,1195,"3","1","MAT3_MAP1"
"4699",17,1254,"2","2","MAT2_MAP2"
"4700",19.8,1476,"3","3","MAT3_MAP3"
"4701",19.1,1318,"3","2","MAT3_MAP2"
"4702",19.6,1469,"3","3","MAT3_MAP3"
"4703",14,1589,"1","3","MAT1_MAP3"
"4704",16.7,1266,"2","2","MAT2_MAP2"
"4705",16.7,1248,"2","1","MAT2_MAP1"
"4706",19.6,1465,"3","3","MAT3_MAP3"
"4707",14.7,1511,"1","3","MAT1_MAP3"
"4708",14.6,1519,"1","3","MAT1_MAP3"
"4709",17.2,1232,"2","1","MAT2_MAP1"
"4710",18.1,1170,"3","1","MAT3_MAP1"
"4711",17.9,1180,"2","1","MAT2_MAP1"
"4712",14.6,1525,"1","3","MAT1_MAP3"
"4713",18.7,1204,"3","1","MAT3_MAP1"
"4714",14.2,1575,"1","3","MAT1_MAP3"
"4715",18.9,1227,"3","1","MAT3_MAP1"
"4716",17.9,1174,"2","1","MAT2_MAP1"
"4717",19.3,1402,"3","2","MAT3_MAP2"
"4718",16.1,1274,"2","2","MAT2_MAP2"
"4719",19.4,1463,"3","3","MAT3_MAP3"
"4720",14.1,1592,"1","3","MAT1_MAP3"
"4721",18.5,1191,"3","1","MAT3_MAP1"
"4722",19.4,1351,"3","2","MAT3_MAP2"
"4723",18.5,1190,"3","1","MAT3_MAP1"
"4724",15,1415,"1","2","MAT1_MAP2"
"4725",18.1,1171,"3","1","MAT3_MAP1"
"4726",17.1,1242,"2","1","MAT2_MAP1"
"4727",19.1,1285,"3","2","MAT3_MAP2"
"4728",16.4,1247,"2","1","MAT2_MAP1"
"4729",16.4,1248,"2","1","MAT2_MAP1"
"4730",19.3,1332,"3","2","MAT3_MAP2"
"4731",18.9,1217,"3","1","MAT3_MAP1"
"4732",17,1246,"2","1","MAT2_MAP1"
"4733",15.7,1317,"1","2","MAT1_MAP2"
"4734",17.4,1215,"2","1","MAT2_MAP1"
"4735",18.3,1172,"3","1","MAT3_MAP1"
"4736",16.6,1257,"2","2","MAT2_MAP2"
"4737",19.3,1384,"3","2","MAT3_MAP2"
"4738",16.5,1250,"2","1","MAT2_MAP1"
"4739",18.4,1167,"3","1","MAT3_MAP1"
"4740",16.9,1239,"2","1","MAT2_MAP1"
"4741",18.4,1181,"3","1","MAT3_MAP1"
"4742",16.6,1261,"2","2","MAT2_MAP2"
"4743",13.9,1601,"1","3","MAT1_MAP3"
"4744",19.6,1464,"3","3","MAT3_MAP3"
"4745",15,1442,"1","3","MAT1_MAP3"
"4746",18.5,1166,"3","1","MAT3_MAP1"
"4747",19.3,1320,"3","2","MAT3_MAP2"
"4748",18.8,1214,"3","1","MAT3_MAP1"
"4749",16.4,1249,"2","1","MAT2_MAP1"
"4750",16.7,1251,"2","1","MAT2_MAP1"
"4751",19.6,1454,"3","3","MAT3_MAP3"
"4752",18.7,1191,"3","1","MAT3_MAP1"
"4753",14.5,1537,"1","3","MAT1_MAP3"
"4754",18.9,1229,"3","1","MAT3_MAP1"
"4755",14.4,1557,"1","3","MAT1_MAP3"
"4756",18.5,1186,"3","1","MAT3_MAP1"
"4757",18.5,1171,"3","1","MAT3_MAP1"
"4758",14.4,1567,"1","3","MAT1_MAP3"
"4759",13.3,1642,"1","3","MAT1_MAP3"
"4760",14.5,1545,"1","3","MAT1_MAP3"
"4761",14.9,1452,"1","3","MAT1_MAP3"
"4762",19.4,1382,"3","2","MAT3_MAP2"
"4763",17.9,1182,"2","1","MAT2_MAP1"
"4764",14.8,1496,"1","3","MAT1_MAP3"
"4765",18.6,1188,"3","1","MAT3_MAP1"
"4766",17.3,1215,"2","1","MAT2_MAP1"
"4767",19.9,1465,"3","3","MAT3_MAP3"
"4768",17.6,1197,"2","1","MAT2_MAP1"
"4769",17.2,1233,"2","1","MAT2_MAP1"
"4770",15.6,1332,"1","2","MAT1_MAP2"
"4771",17.7,1189,"2","1","MAT2_MAP1"
"4772",18.4,1166,"3","1","MAT3_MAP1"
"4773",18.2,1167,"3","1","MAT3_MAP1"
"4774",19.2,1437,"3","3","MAT3_MAP3"
"4775",15.6,1342,"1","2","MAT1_MAP2"
"4776",14.1,1597,"1","3","MAT1_MAP3"
"4777",19.4,1450,"3","3","MAT3_MAP3"
"4778",13.9,1614,"1","3","MAT1_MAP3"
"4779",16.7,1244,"2","1","MAT2_MAP1"
"4780",14.2,1583,"1","3","MAT1_MAP3"
"4781",15.9,1299,"2","2","MAT2_MAP2"
"4782",15.6,1329,"1","2","MAT1_MAP2"
"4783",15.1,1412,"1","2","MAT1_MAP2"
"4784",18.7,1193,"3","1","MAT3_MAP1"
"4785",17,1238,"2","1","MAT2_MAP1"
"4786",16.7,1232,"2","1","MAT2_MAP1"
"4787",18.8,1205,"3","1","MAT3_MAP1"
"4788",19,1281,"3","2","MAT3_MAP2"
"4789",19.3,1448,"3","3","MAT3_MAP3"
"4790",18.1,1172,"3","1","MAT3_MAP1"
"4791",18.8,1213,"3","1","MAT3_MAP1"
"4792",18.7,1231,"3","1","MAT3_MAP1"
"4793",19.3,1450,"3","3","MAT3_MAP3"
"4794",13.8,1618,"1","3","MAT1_MAP3"
"4795",14.1,1594,"1","3","MAT1_MAP3"
"4796",14.7,1499,"1","3","MAT1_MAP3"
"4797",19.4,1326,"3","2","MAT3_MAP2"
"4798",18.5,1170,"3","1","MAT3_MAP1"
"4799",16.5,1235,"2","1","MAT2_MAP1"
"4800",14,1607,"1","3","MAT1_MAP3"
"4801",19,1290,"3","2","MAT3_MAP2"
"4802",15.5,1351,"1","2","MAT1_MAP2"
"4803",17.9,1172,"2","1","MAT2_MAP1"
"4804",19.3,1317,"3","2","MAT3_MAP2"
"4805",18.1,1166,"3","1","MAT3_MAP1"
"4806",15.4,1370,"1","2","MAT1_MAP2"
"4807",15.8,1302,"1","2","MAT1_MAP2"
"4808",18.5,1174,"3","1","MAT3_MAP1"
"4809",15.5,1344,"1","2","MAT1_MAP2"
"4810",18.3,1170,"3","1","MAT3_MAP1"
"4811",14.1,1589,"1","3","MAT1_MAP3"
"4812",18.7,1199,"3","1","MAT3_MAP1"
"4813",16.7,1236,"2","1","MAT2_MAP1"
"4814",19.8,1451,"3","3","MAT3_MAP3"
"4815",19,1285,"3","2","MAT3_MAP2"
"4816",18.7,1203,"3","1","MAT3_MAP1"
"4817",15,1445,"1","3","MAT1_MAP3"
"4818",19.3,1403,"3","2","MAT3_MAP2"
"4819",16.4,1239,"2","1","MAT2_MAP1"
"4820",17.6,1194,"2","1","MAT2_MAP1"
"4821",18.8,1247,"3","1","MAT3_MAP1"
"4822",18.7,1188,"3","1","MAT3_MAP1"
"4823",18.8,1258,"3","2","MAT3_MAP2"
"4824",19.4,1418,"3","3","MAT3_MAP3"
"4825",17,1223,"2","1","MAT2_MAP1"
"4826",15,1437,"1","3","MAT1_MAP3"
"4827",15.2,1399,"1","2","MAT1_MAP2"
"4828",15.1,1420,"1","3","MAT1_MAP3"
"4829",17.7,1186,"2","1","MAT2_MAP1"
"4830",15.7,1331,"1","2","MAT1_MAP2"
"4831",17.7,1178,"2","1","MAT2_MAP1"
"4832",16.2,1261,"2","2","MAT2_MAP2"
"4833",13.8,1628,"1","3","MAT1_MAP3"
"4834",13.4,1659,"1","3","MAT1_MAP3"
"4835",17.2,1220,"2","1","MAT2_MAP1"
"4836",19.7,1437,"3","3","MAT3_MAP3"
"4837",16,1282,"2","2","MAT2_MAP2"
"4838",14.4,1544,"1","3","MAT1_MAP3"
"4839",18.6,1170,"3","1","MAT3_MAP1"
"4840",18,1165,"2","1","MAT2_MAP1"
"4841",18.9,1269,"3","2","MAT3_MAP2"
"4842",19.3,1329,"3","2","MAT3_MAP2"
"4843",18.6,1176,"3","1","MAT3_MAP1"
"4844",16.8,1222,"2","1","MAT2_MAP1"
"4845",18.6,1167,"3","1","MAT3_MAP1"
"4846",19.4,1371,"3","2","MAT3_MAP2"
"4847",19.4,1405,"3","2","MAT3_MAP2"
"4848",19.9,1455,"3","3","MAT3_MAP3"
"4849",14.9,1455,"1","3","MAT1_MAP3"
"4850",15.1,1426,"1","3","MAT1_MAP3"
"4851",13.6,1653,"1","3","MAT1_MAP3"
"4852",20,1454,"3","3","MAT3_MAP3"
"4853",17.8,1168,"2","1","MAT2_MAP1"
"4854",17.1,1229,"2","1","MAT2_MAP1"
"4855",19.1,1273,"3","2","MAT3_MAP2"
"4856",19.8,1440,"3","3","MAT3_MAP3"
"4857",19.5,1404,"3","2","MAT3_MAP2"
"4858",13.5,1657,"1","3","MAT1_MAP3"
"4859",18.8,1239,"3","1","MAT3_MAP1"
"4860",18.6,1183,"3","1","MAT3_MAP1"
"4861",15.6,1361,"1","2","MAT1_MAP2"
"4862",18,1158,"2","1","MAT2_MAP1"
"4863",18.1,1168,"3","1","MAT3_MAP1"
"4864",18,1153,"2","1","MAT2_MAP1"
"4865",19.9,1451,"3","3","MAT3_MAP3"
"4866",18.9,1262,"3","2","MAT3_MAP2"
"4867",17,1229,"2","1","MAT2_MAP1"
"4868",14.5,1533,"1","3","MAT1_MAP3"
"4869",19.4,1336,"3","2","MAT3_MAP2"
"4870",17.6,1184,"2","1","MAT2_MAP1"
"4871",13.7,1654,"1","3","MAT1_MAP3"
"4872",13.8,1646,"1","3","MAT1_MAP3"
"4873",19.4,1365,"3","2","MAT3_MAP2"
"4874",18.8,1237,"3","1","MAT3_MAP1"
"4875",18.9,1257,"3","2","MAT3_MAP2"
"4876",18.1,1152,"3","1","MAT3_MAP1"
"4877",18.4,1164,"3","1","MAT3_MAP1"
"4878",14.3,1570,"1","3","MAT1_MAP3"
"4879",19.2,1292,"3","2","MAT3_MAP2"
"4880",19.4,1346,"3","2","MAT3_MAP2"
"4881",18.4,1198,"3","1","MAT3_MAP1"
"4882",13.8,1652,"1","3","MAT1_MAP3"
"4883",19.7,1430,"3","3","MAT3_MAP3"
"4884",17.9,1158,"2","1","MAT2_MAP1"
"4885",15.5,1372,"1","2","MAT1_MAP2"
"4886",15.6,1347,"1","2","MAT1_MAP2"
"4887",19.3,1306,"3","2","MAT3_MAP2"
"4888",16.9,1230,"2","1","MAT2_MAP1"
"4889",15.3,1410,"1","2","MAT1_MAP2"
"4890",18.4,1188,"3","1","MAT3_MAP1"
"4891",19.5,1381,"3","2","MAT3_MAP2"
"4892",18.3,1162,"3","1","MAT3_MAP1"
"4893",19.2,1281,"3","2","MAT3_MAP2"
"4894",18.5,1183,"3","1","MAT3_MAP1"
"4895",18.4,1170,"3","1","MAT3_MAP1"
"4896",14.2,1597,"1","3","MAT1_MAP3"
"4897",16.8,1229,"2","1","MAT2_MAP1"
"4898",16.6,1239,"2","1","MAT2_MAP1"
"4899",20,1450,"3","3","MAT3_MAP3"
"4900",17.4,1207,"2","1","MAT2_MAP1"
"4901",19.6,1419,"3","3","MAT3_MAP3"
"4902",19.9,1443,"3","3","MAT3_MAP3"
"4903",18.3,1153,"3","1","MAT3_MAP1"
"4904",13.4,1686,"1","3","MAT1_MAP3"
"4905",18.2,1147,"3","1","MAT3_MAP1"
"4906",13.9,1641,"1","3","MAT1_MAP3"
"4907",19.3,1279,"3","2","MAT3_MAP2"
"4908",17,1231,"2","1","MAT2_MAP1"
"4909",17.1,1217,"2","1","MAT2_MAP1"
"4910",17.6,1187,"2","1","MAT2_MAP1"
"4911",19.8,1430,"3","3","MAT3_MAP3"
"4912",18.4,1175,"3","1","MAT3_MAP1"
"4913",15.5,1362,"1","2","MAT1_MAP2"
"4914",17.9,1153,"2","1","MAT2_MAP1"
"4915",19.1,1257,"3","2","MAT3_MAP2"
"4916",19.8,1436,"3","3","MAT3_MAP3"
"4917",15.7,1348,"1","2","MAT1_MAP2"
"4918",19.3,1328,"3","2","MAT3_MAP2"
"4919",18.8,1230,"3","1","MAT3_MAP1"
"4920",18.6,1205,"3","1","MAT3_MAP1"
"4921",18.5,1197,"3","1","MAT3_MAP1"
"4922",14,1642,"1","3","MAT1_MAP3"
"4923",15.8,1310,"1","2","MAT1_MAP2"
"4924",16.4,1243,"2","1","MAT2_MAP1"
"4925",18.2,1150,"3","1","MAT3_MAP1"
"4926",14.2,1587,"1","3","MAT1_MAP3"
"4927",18.3,1164,"3","1","MAT3_MAP1"
"4928",16.2,1268,"2","2","MAT2_MAP2"
"4929",15.4,1391,"1","2","MAT1_MAP2"
"4930",18.8,1212,"3","1","MAT3_MAP1"
"4931",17.5,1200,"2","1","MAT2_MAP1"
"4932",20,1445,"3","3","MAT3_MAP3"
"4933",19.6,1403,"3","2","MAT3_MAP2"
"4934",17.3,1212,"2","1","MAT2_MAP1"
"4935",13.8,1658,"1","3","MAT1_MAP3"
"4936",19.3,1308,"3","2","MAT3_MAP2"
"4937",19,1237,"3","1","MAT3_MAP1"
"4938",17,1216,"2","1","MAT2_MAP1"
"4939",19.5,1389,"3","2","MAT3_MAP2"
"4940",14.3,1566,"1","3","MAT1_MAP3"
"4941",19,1240,"3","1","MAT3_MAP1"
"4942",20,1448,"3","3","MAT3_MAP3"
"4943",19.7,1416,"3","2","MAT3_MAP2"
"4944",14.7,1502,"1","3","MAT1_MAP3"
"4945",15,1461,"1","3","MAT1_MAP3"
"4946",18.3,1156,"3","1","MAT3_MAP1"
"4947",18.2,1155,"3","1","MAT3_MAP1"
"4948",14.2,1605,"1","3","MAT1_MAP3"
"4949",19,1227,"3","1","MAT3_MAP1"
